match_id,source_event_id,event_type,period,minute,normalized_x,normalized_y,normalized_end_x,normalized_end_y,outcome,touch_proxy,forward,progressive,final_third_entry,penalty_area_entry
statsbomb:match:3895167,29230004-d368-4671-a82c-700e03eb325e,CARRY,2,86,54.25,92.75,68.41666666666666,86.75,,True,True,True,True,False
statsbomb:match:3895167,1341e352-da20-4005-bad2-219ef97c2435,PASS,2,86,68.41666666666666,86.75,92.5,84.74999999999999,COMPLETE,True,True,True,False,False
statsbomb:match:3895167,78ea1e03-4bf8-4baf-a09d-6851f2ef033c,RECEIPT,2,88,63.083333333333336,37.5,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895167,a1044703-f19c-47c6-907c-06a2a8adb7eb,CARRY,2,88,63.083333333333336,37.5,62.74999999999999,36.625,,True,False,False,False,False
statsbomb:match:3895167,d532acb3-7ea6-4185-be13-df9fe7c918a7,PASS,2,88,62.74999999999999,36.625,58.58333333333333,3.75,COMPLETE,True,False,False,False,False
statsbomb:match:3895167,1e582172-6fa0-43ed-94e2-d85146f45eab,RECEIPT,2,88,66.16666666666667,33.25,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895167,73684864-db0f-47f5-b587-f764c4656c5e,CARRY,2,88,66.16666666666667,33.25,66.41666666666667,32.5,,True,True,False,False,False
statsbomb:match:3895167,9464e0b2-2ffb-412b-932b-fbc87a772cd6,PASS,2,88,66.41666666666667,32.5,66.0,30.874999999999996,INCOMPLETE,True,False,False,False,False
statsbomb:match:3895167,950e1d0b-ddfb-4027-8dbe-e3bf7c52d60a,RECEIPT,2,90,74.66666666666666,13.25,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895167,79ea6927-8639-4e6e-b26c-7a16330e1b6c,CARRY,2,90,74.66666666666666,13.25,73.25,9.375,,True,False,False,False,False
statsbomb:match:3895167,b8f0fc52-f92f-44e6-b211-dd274bff96c6,OTHER,2,90,73.25,9.375,,,,False,False,False,False,False
statsbomb:match:3895167,d637250e-0662-4fb9-beef-2bf13308b108,PRESSURE,2,90,75.41666666666667,8.75,,,,False,False,False,False,False
statsbomb:match:3895167,bb748537-0f69-48b3-a0ee-cc55b55d8098,RECEIPT,2,92,59.08333333333334,97.0,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895167,5aa3fe5f-7438-44d7-a469-91fbb4ceef8e,CARRY,2,92,59.08333333333334,97.0,52.416666666666664,93.37500000000001,,True,False,False,False,False
statsbomb:match:3895167,1111fb90-39f1-45bb-9a54-1eb023f1e1b6,PASS,2,92,52.416666666666664,93.37500000000001,46.08333333333333,90.375,COMPLETE,True,False,False,False,False
statsbomb:match:3895167,90baf1b6-364e-4a48-9afe-367ed5b68052,RECEIPT,2,92,51.74999999999999,82.75,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895167,709bb22d-4f06-4add-9ddf-ffdfefe1e6eb,CARRY,2,92,51.74999999999999,82.75,51.74999999999999,82.875,,True,False,False,False,False
statsbomb:match:3895167,88bdfd0c-31f2-4668-9443-b341faf1ffd0,PASS,2,92,51.74999999999999,82.875,52.0,94.75,COMPLETE,True,True,False,False,False
statsbomb:match:3895167,21a14ddf-89f9-432b-92fe-0308ce9efff6,RECEIPT,2,92,55.75,81.5,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895167,5759b9e6-ebae-4b3a-902e-c36aaf12c7c2,RECEIPT,2,93,64.66666666666666,91.75000000000001,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895167,feed9075-9a2a-4336-915a-45eb4e0b98ff,CARRY,2,93,64.66666666666666,91.75000000000001,68.33333333333333,91.5,,True,True,False,True,False
statsbomb:match:3895167,69462b5d-d47d-4fe8-9e81-cc1cf9e39332,OTHER,2,93,68.33333333333333,91.5,,,,False,False,False,False,False
statsbomb:match:3895167,10d2ea35-4d9a-476f-9c51-59e54f07cc7d,PRESSURE,2,94,66.75,54.75,,,,False,False,False,False,False
statsbomb:match:3895180,3bf1d35d-96e8-48fd-b050-0a29815f3d8c,RECEIPT,1,2,31.58333333333333,12.250000000000002,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,de0949b9-c1ae-4d41-8419-8c7709573501,CARRY,1,2,31.58333333333333,12.250000000000002,30.5,6.0,,True,False,False,False,False
statsbomb:match:3895180,e4540750-0c8a-4b17-ae06-7d2cfa6eca47,PASS,1,2,30.5,6.0,42.0,9.125,COMPLETE,True,True,True,False,False
statsbomb:match:3895180,a085cf82-f753-4c26-bbfe-cdbe1187b428,PRESSURE,1,3,55.833333333333336,9.375,,,,False,False,False,False,False
statsbomb:match:3895180,dd4ebbf8-2c82-4f1b-8a89-eae9991012b6,RECOVERY,1,4,16.083333333333332,45.0,,,,False,False,False,False,False
statsbomb:match:3895180,eecd2a78-6ae8-4061-81f5-1191c05bda7d,PRESSURE,1,4,18.000000000000004,46.62499999999999,,,,False,False,False,False,False
statsbomb:match:3895180,c4d522e0-2ca3-4771-bdab-6c03f825cb10,RECEIPT,1,4,38.833333333333336,89.625,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,49634fb7-1804-4a24-a683-3ad5c1421f62,CARRY,1,4,38.833333333333336,89.625,44.75,90.375,,True,True,False,False,False
statsbomb:match:3895180,46678978-97cf-43fe-b503-8f188bb90c66,PASS,1,4,44.75,90.375,49.333333333333336,84.375,INCOMPLETE,True,True,False,False,False
statsbomb:match:3895180,2032d22a-4065-46ff-ab6a-48412860a272,RECEIPT,1,4,57.41666666666667,90.375,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,97b14ba1-c7ed-4ecb-8035-c17b1f89480f,CARRY,1,4,57.41666666666667,90.375,57.99999999999999,90.375,,True,True,False,False,False
statsbomb:match:3895180,c80c42b6-2d53-4e1d-9e88-a7ab4fc2d0f0,PASS,1,4,57.99999999999999,90.375,53.58333333333333,74.62500000000001,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,9ffea78b-7429-4c4a-888d-d4f4ef91cabc,RECEIPT,1,6,40.25,74.875,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,3423fed3-835a-4cc7-886c-d6f22d05b8bb,PASS,1,6,40.416666666666664,68.0,40.25,82.0,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,3567dedc-43ff-4b85-89c5-79bc48c9f289,RECEIPT,1,6,83.0,55.625,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895180,089a4114-f9b9-4335-971f-da5ff9ba9744,PRESSURE,1,6,91.91666666666667,66.875,,,,False,False,False,False,False
statsbomb:match:3895180,882739df-2893-4873-8529-7f4adc653b02,PRESSURE,1,8,14.000000000000002,49.5,,,,False,False,False,False,False
statsbomb:match:3895180,a56c1002-3e60-4d54-8922-2aae38e82258,RECEIPT,1,10,46.33333333333333,42.125,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,cd97eb4b-5220-4d4d-a856-56a32e02b4a8,CARRY,1,10,46.33333333333333,42.125,63.583333333333336,31.0,,True,True,True,False,False
statsbomb:match:3895180,da1e87d1-4ddd-40f3-b15a-684ae36fd457,DRIBBLE,1,10,63.583333333333336,31.0,,,INCOMPLETE,True,False,False,False,False
statsbomb:match:3895180,83df9d3d-470f-4fd3-aaa6-e7ae57fa6a6a,RECEIPT,1,10,56.91666666666666,19.624999999999996,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,3f498882-dbbc-46a4-b4ce-7833767dec4b,CARRY,1,10,56.91666666666666,19.624999999999996,57.41666666666667,19.875,,True,True,False,False,False
statsbomb:match:3895180,5c26e1e4-4a4d-49b7-8e55-4056dcd63e5e,PASS,1,10,57.41666666666667,19.875,64.16666666666667,28.875,COMPLETE,True,True,False,False,False
statsbomb:match:3895180,3a7b2f67-3fb5-434f-9831-52b836c8aa12,RECEIPT,1,12,58.333333333333336,3.75,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,90c35e81-43d3-4358-83f5-9349adae8c9c,CARRY,1,12,58.333333333333336,3.75,64.58333333333334,6.375,,True,True,False,False,False
statsbomb:match:3895180,4ca69574-5974-46c4-af13-84561d55fa50,PASS,1,12,64.58333333333334,6.375,66.16666666666667,17.25,COMPLETE,True,True,False,False,False
statsbomb:match:3895180,7cbcab2f-e4c3-4fff-a54f-a247d0dbf5be,RECEIPT,1,12,75.41666666666667,5.500000000000001,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,9d8f5281-69c5-422a-a0a3-432edd7e20a4,CARRY,1,12,75.41666666666667,5.500000000000001,70.91666666666666,6.625,,True,False,False,False,False
statsbomb:match:3895180,fa374509-7f45-4acf-9ded-05ba8cbbbfd1,PASS,1,13,70.91666666666666,6.625,69.66666666666667,27.0,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,75d49870-18d3-4805-adcb-60382a8efade,RECEIPT,1,13,53.833333333333336,52.25,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,d3a2a2a3-e61f-477b-b010-f5b94afe7664,CARRY,1,13,53.833333333333336,52.25,53.25,42.00000000000001,,True,False,False,False,False
statsbomb:match:3895180,67c0936a-6941-47a7-8edc-8cb33ae47129,PASS,1,13,53.25,42.00000000000001,65.75000000000001,19.875,COMPLETE,True,True,True,False,False
statsbomb:match:3895180,7ac151bd-e99b-4245-bdcd-9989966beda2,PRESSURE,1,14,61.25000000000001,14.625,,,,False,False,False,False,False
statsbomb:match:3895180,37ef5761-78ac-47ef-a4d0-6a2f94efc8a1,PRESSURE,1,14,62.83333333333334,9.625,,,,False,False,False,False,False
statsbomb:match:3895180,6d290ca7-a33b-4e7d-b2db-fcbae29ff993,RECEIPT,1,16,53.41666666666666,75.875,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,01e79f15-0c78-404e-83ff-3b5af6af480f,CARRY,1,16,53.41666666666666,75.875,52.916666666666664,75.125,,True,False,False,False,False
statsbomb:match:3895180,e80fc7fe-473b-4e98-bc64-24b54c38784e,OTHER,1,16,52.916666666666664,75.125,,,,False,False,False,False,False
statsbomb:match:3895180,e50eab8f-af69-4587-a1ca-24336090d82d,RECEIPT,1,17,50.583333333333336,81.5,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,3feb28ec-ac52-4f84-8fc6-7045b7c049af,PASS,1,17,50.416666666666664,83.0,86.83333333333334,92.75,COMPLETE,True,True,True,True,False
statsbomb:match:3895180,15db8327-030e-436e-9ebe-353e978b7b7b,RECEIPT,1,18,73.83333333333333,65.625,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,e38c1e6f-4a7d-4de6-aa92-b0cf89da4050,CARRY,1,18,73.83333333333333,65.625,73.83333333333333,66.375,,True,False,False,False,False
statsbomb:match:3895180,28594ef3-f574-41f0-b49f-ad504b36f609,PASS,1,18,73.83333333333333,66.375,75.41666666666667,76.75,COMPLETE,True,True,False,False,False
statsbomb:match:3895180,95e0ae0a-170b-47fa-b6fa-d257ff980c2f,RECEIPT,1,19,85.75,29.125,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,8dbd98a0-dce5-4edf-a602-b0a9e5b1e473,OTHER,1,19,85.75,28.875,,,,False,False,False,False,False
statsbomb:match:3895180,7d345c07-7bd7-4dbd-a942-9083d68d4710,PRESSURE,1,19,88.08333333333334,30.5,,,,False,False,False,False,False
statsbomb:match:3895180,65913388-1b93-42ee-8ee1-ba49f9bef6b4,PRESSURE,1,20,21.75,22.875,,,,False,False,False,False,False
statsbomb:match:3895180,4eb3cbdb-a53d-4d62-9859-55345d7264d8,INTERCEPTION,1,20,26.166666666666664,42.625,,,SUCCESS_IN_PLAY,False,False,False,False,False
statsbomb:match:3895180,5b0fbdce-9623-4980-a63c-be9ff3a323ab,RECEIPT,1,21,36.166666666666664,42.625,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,4961b7af-8ff0-473f-8399-d4ab7186273d,PASS,1,21,37.25,44.00000000000001,29.666666666666668,35.75000000000001,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,d1536aec-fed6-4620-ba12-e42587e2a9e6,RECEIPT,1,21,36.666666666666664,45.75,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,d68407a8-3b3b-427d-8e6a-674d65ece58d,CARRY,1,21,36.666666666666664,45.75,37.75,50.0,,True,True,False,False,False
statsbomb:match:3895180,3422aeb1-53ad-4f04-9432-a438fd794264,DRIBBLE,1,21,37.75,50.0,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,8260a509-dd77-4791-8428-3689855ce49b,CARRY,1,21,37.75,50.0,36.166666666666664,45.75,,True,False,False,False,False
statsbomb:match:3895180,230f5ec7-241a-4695-bbfa-05c4329da2eb,PASS,1,21,36.166666666666664,45.75,35.25,35.25,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,3722d842-b763-4c4c-b031-9863b1ed1b89,RECEIPT,1,21,64.16666666666667,62.375,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895180,f98323de-39a3-47e6-a3b0-f4466b5108b3,RECEIPT,1,22,45.83333333333333,52.37499999999999,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,021dbadd-dc6b-4e6c-8a9e-ddc9c5f980b7,PASS,1,22,45.83333333333333,52.625,45.33333333333333,86.99999999999999,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,38ab1468-1e39-4c04-8939-b13abd1f0b12,RECEIPT,1,22,89.83333333333333,32.875,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895180,5f4a8d51-7ba1-4540-b834-30b2733c10e9,PRESSURE,1,22,73.08333333333333,11.5,,,,False,False,False,False,False
statsbomb:match:3895180,8e5595e7-3f41-4cff-8ee8-7dae570300b4,PRESSURE,1,22,64.16666666666667,4.124999999999999,,,,False,False,False,False,False
statsbomb:match:3895180,113b0081-62e2-40dc-a07d-de60eeaf8575,RECOVERY,1,23,26.5,31.0,,,,False,False,False,False,False
statsbomb:match:3895180,08a39a9a-0bfe-47be-9fd7-959215ead347,CARRY,1,23,26.5,31.0,53.083333333333336,28.125,,True,True,True,False,False
statsbomb:match:3895180,f1bd95d5-8c7f-4795-ac3b-9221f7c41886,PASS,1,23,53.083333333333336,28.125,66.08333333333333,55.625,INCOMPLETE,True,True,False,False,False
statsbomb:match:3895180,d24a98c5-43f0-4796-9aca-41516e0fc831,RECEIPT,1,23,46.33333333333333,26.5,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,47d6d438-460f-4883-a382-60b01609a1bc,CARRY,1,23,46.33333333333333,26.5,46.0,26.5,,True,False,False,False,False
statsbomb:match:3895180,53a7e432-e855-4e5b-92cb-3c16cbaa33db,PASS,1,23,46.0,26.5,39.166666666666664,28.875,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,71b1e985-b7ba-4057-8217-bd711ce93c85,RECEIPT,1,24,41.833333333333336,30.75,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,722e323c-b436-422e-8bf5-a52939462d84,CARRY,1,24,41.833333333333336,30.75,46.33333333333333,24.375,,True,True,False,False,False
statsbomb:match:3895180,02881687-603d-40f7-a769-532318b23dc5,PASS,1,24,46.33333333333333,24.375,74.66666666666666,33.625,COMPLETE,True,True,True,True,False
statsbomb:match:3895180,ef32974b-ddf2-4255-bcc6-0b7fb41e8df7,RECEIPT,1,24,72.25,6.999999999999999,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,b78d3ca7-cb27-4b3e-a2ac-972ad48b20a2,CARRY,1,24,72.25,6.999999999999999,72.74999999999999,9.875,,True,True,False,False,False
statsbomb:match:3895180,9fc01137-fd28-4e7e-bdbf-f4321044d5ec,PASS,1,24,72.74999999999999,9.875,79.25,25.0,COMPLETE,True,True,False,False,False
statsbomb:match:3895180,a4ea7f26-c42d-43a4-bda1-515eb001529a,RECEIPT,1,24,71.74999999999999,17.5,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,242e3d47-fc43-4f99-98d5-e95713f5fd53,CARRY,1,24,71.74999999999999,17.5,80.0,35.0,,True,True,False,False,False
statsbomb:match:3895180,47c9337f-6762-4232-823a-4ea8a2868181,PASS,1,24,80.0,35.0,90.33333333333334,35.0,INCOMPLETE,True,True,False,False,False
statsbomb:match:3895180,94c04a20-f1e4-4eba-9649-de98b8b81cd9,PASS,1,24,85.75,39.75,91.41666666666667,36.0,INCOMPLETE,True,True,False,False,False
statsbomb:match:3895180,229cb606-6cac-4165-b02b-2457e067ffa4,RECEIPT,1,25,66.25,25.0,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895180,307ec6f6-cd25-4ab4-98ed-9beb0bac6cb5,OTHER,1,27,12.083333333333334,40.25,,,,False,False,False,False,False
statsbomb:match:3895180,031ddf07-e1cd-44e4-8bd4-2a78123f0211,RECEIPT,1,27,45.0,24.375,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,2c4dcd16-5a3d-4f98-9ebb-c6804717b07e,CARRY,1,27,45.0,24.375,81.75,36.625,,True,True,True,True,False
statsbomb:match:3895180,2675c525-8838-45a1-96d0-809bcc11e98e,DRIBBLE,1,27,81.75,36.625,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,dd570dc5-51fb-410f-90a1-5807633b6a5a,CARRY,1,27,81.75,36.625,86.5,32.125,,True,True,False,False,True
statsbomb:match:3895180,1d089412-7f83-4151-aa82-e0ea0d0c8dfa,PASS,1,27,86.5,32.125,83.83333333333333,33.375,INCOMPLETE,True,False,False,False,False
statsbomb:match:3895180,cdb083ba-12dd-4c01-b134-a403e9387247,RECOVERY,1,27,84.41666666666666,23.625,,,,False,False,False,False,False
statsbomb:match:3895180,efdd5f72-55f9-4776-ac22-fa3477da8566,CARRY,1,27,84.41666666666666,23.625,82.25,22.000000000000004,,True,False,False,False,False
statsbomb:match:3895180,39e2743a-992f-4b05-a854-cef41ebfd9a8,PASS,1,27,82.25,22.000000000000004,71.16666666666667,27.375,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,4c39d3b2-61b0-46bc-9209-4cc2a226f0bb,RECEIPT,1,27,76.83333333333333,16.75,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,e067204f-f88a-42c7-8fd9-d4ad1b67ecc2,CARRY,1,27,76.83333333333333,16.75,79.41666666666667,17.0,,True,True,False,False,False
statsbomb:match:3895180,67588942-ca71-4d39-864f-3f4a2952ecb3,PASS,1,27,79.41666666666667,17.0,71.74999999999999,63.25000000000001,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,5ffb9223-a43a-4e3a-805c-af77bd4cbb0e,RECEIPT,1,28,77.16666666666666,53.25,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,239633e0-2af6-48af-920c-77cb433a412e,CARRY,1,28,77.16666666666666,53.25,79.25,50.0,,True,True,False,False,False
statsbomb:match:3895180,5e1c07d7-edbb-42a9-ada2-da06c79282c4,PASS,1,28,79.25,50.0,83.83333333333333,26.0,COMPLETE,True,True,False,False,False
statsbomb:match:3895180,b6c1b0c8-d478-41da-a431-6784ea2850d4,RECEIPT,1,28,93.0,45.75,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895180,d34a0e0c-2d63-47e7-8d6f-7d38c5763292,RECEIPT,1,29,39.666666666666664,16.75,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,5cc4dbb1-d913-43b5-a152-35a89023a49b,CARRY,1,29,39.666666666666664,16.75,39.666666666666664,17.0,,True,False,False,False,False
statsbomb:match:3895180,32823c58-21db-47a6-a3d0-c2d4efeb45e1,PASS,1,29,39.666666666666664,17.0,29.333333333333332,16.0,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,0b53286b-0980-4df2-9f36-1fd3c8cccbfb,RECEIPT,1,29,30.166666666666668,9.875,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,ccde8990-2625-4ced-bc5b-8921dfa4a8f2,CARRY,1,29,30.166666666666668,9.875,54.666666666666664,5.375,,True,True,True,False,False
statsbomb:match:3895180,b48aee0b-11b3-4c52-a32c-82a242b5a607,PASS,1,29,54.666666666666664,5.375,53.58333333333333,11.5,INCOMPLETE,True,False,False,False,False
statsbomb:match:3895180,f2a275ed-0b5e-4768-9636-153d153ffeef,RECEIPT,1,29,46.58333333333333,20.5,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,2038870a-de0d-4237-bd69-603fe48a521a,CARRY,1,29,46.58333333333333,20.5,57.99999999999999,28.375,,True,True,True,False,False
statsbomb:match:3895180,90ee926e-9b80-4ec2-8ba3-6c8679e62a80,PASS,1,29,57.99999999999999,28.375,63.25000000000001,55.625,COMPLETE,True,True,False,False,False
statsbomb:match:3895180,a68c45e7-4aff-4a7d-8413-70ee22dc1b40,RECEIPT,1,29,87.33333333333333,54.0,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895180,b8ea0d39-5801-4b53-9f23-ea45243691fb,PRESSURE,1,30,69.08333333333334,52.37499999999999,,,,False,False,False,False,False
statsbomb:match:3895180,46aba80b-e90e-4cbf-b151-4de0863cb431,PRESSURE,1,30,57.08333333333333,47.375,,,,False,False,False,False,False
statsbomb:match:3895180,51b42ed6-90b9-48e3-9617-d608e1536116,RECEIPT,1,31,46.33333333333333,24.375,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,75450ae4-189d-43fd-a373-e77e6122c336,CARRY,1,31,46.33333333333333,24.375,46.33333333333333,24.375,,True,False,False,False,False
statsbomb:match:3895180,2d33f566-4b77-4759-85de-1a4c2ca90507,PASS,1,31,46.33333333333333,24.375,46.58333333333333,35.25,COMPLETE,True,True,False,False,False
statsbomb:match:3895180,9407b036-2aa8-48f2-b18f-0e80f8714de3,RECEIPT,1,31,36.166666666666664,42.125,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,ec66a294-c9a7-46db-889f-a05b234d5c2f,PASS,1,31,36.166666666666664,42.125,53.58333333333333,85.375,COMPLETE,True,True,True,False,False
statsbomb:match:3895180,31218311-a5b5-41de-9630-18c2c56d95be,RECEIPT,1,32,70.66666666666667,80.625,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,46c492de-e882-4a6b-a931-b6618a48de3b,CARRY,1,32,70.66666666666667,80.625,70.66666666666667,81.5,,True,False,False,False,False
statsbomb:match:3895180,18e96ad4-54f0-4962-87c6-7b72c284e8e8,PASS,1,32,70.66666666666667,81.5,95.66666666666667,85.125,COMPLETE,True,True,True,False,False
statsbomb:match:3895180,ad33b538-c875-473a-86bd-17253b5e306a,RECEIPT,1,35,49.916666666666664,19.624999999999996,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,72e3c3e4-73b5-473b-948e-593b93000ec2,PASS,1,35,49.916666666666664,19.624999999999996,46.916666666666664,25.0,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,ab35f777-951a-4496-b059-4567c44f3ea2,RECEIPT,1,35,48.833333333333336,38.625,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,49497832-b944-4488-bdf7-2e473a744244,CARRY,1,35,48.833333333333336,38.625,75.75,70.125,,True,True,True,True,False
statsbomb:match:3895180,5ba74d3e-555c-44c3-bdb1-469f5e48e338,PASS,1,35,75.75,70.125,94.41666666666666,70.625,PASS_OFFSIDE,True,True,False,False,False
statsbomb:match:3895180,a90acec0-bf7e-4333-92fc-c512b106c8f1,RECEIPT,1,37,52.0,36.875,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,0eb0534b-4e68-474b-9bdc-d80fa15f655a,CARRY,1,37,52.0,36.875,56.58333333333334,28.375,,True,True,False,False,False
statsbomb:match:3895180,b1e920f6-3a5b-4910-ac47-b9ab4515bda3,PASS,1,37,56.58333333333334,28.375,46.0,16.75,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,e926e7c6-74c6-4d00-97f3-442a0f77bfba,RECEIPT,1,37,73.66666666666667,36.0,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,5dfc5c27-8531-4d81-bcf4-acbb9cb477e4,CARRY,1,37,73.66666666666667,36.0,76.25,35.0,,True,True,False,False,False
statsbomb:match:3895180,4e5b5cdf-eff2-4689-a71f-988bf3150266,PASS,1,37,76.25,35.0,80.83333333333333,41.0,INCOMPLETE,True,True,False,False,False
statsbomb:match:3895180,2dec45fc-c0e3-44d4-8c5f-f7175a5069c5,RECEIPT,1,39,56.91666666666666,70.875,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,57bcdfa2-29ea-4b58-93de-9e7752fae553,CARRY,1,39,56.91666666666666,70.875,57.99999999999999,71.375,,True,True,False,False,False
statsbomb:match:3895180,e2b52406-4cb0-4c75-ad99-fc11f3fc2e13,PASS,1,39,57.99999999999999,71.375,71.74999999999999,52.37499999999999,COMPLETE,True,True,True,True,False
statsbomb:match:3895180,67cef40a-4a22-4085-a04d-289367a06bb9,PRESSURE,1,39,91.41666666666667,15.125,,,,False,False,False,False,False
statsbomb:match:3895180,3ad05ee1-da30-4474-b746-3b9d964345d4,INTERCEPTION,1,41,86.5,16.0,,,LOST_IN_PLAY,False,False,False,False,False
statsbomb:match:3895180,307abb14-6e65-43b1-85b6-90825e5a1b0b,RECOVERY,1,41,71.74999999999999,18.125,,,,False,False,False,False,False
statsbomb:match:3895180,372364e4-6035-4836-ba06-2cb60a23e596,CARRY,1,41,71.74999999999999,18.125,68.75,19.624999999999996,,True,False,False,False,False
statsbomb:match:3895180,4ea86287-aeef-4282-8f43-77baadf7aa98,PASS,1,41,68.75,19.624999999999996,67.66666666666666,28.125,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,a30abc91-b696-43fa-8bfb-3d459ac03009,RECEIPT,1,42,93.66666666666667,52.37499999999999,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895180,dcf119f4-85c7-4af3-a925-eb2c19d13925,RECEIPT,1,43,88.91666666666667,68.75,,,INCOMPLETE,False,False,False,False,False
statsbomb:match:3895180,beed156e-67be-4892-b5e7-842b1b89342a,RECEIPT,1,44,48.333333333333336,38.625,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,0eaa301c-b568-4a6b-8134-320eb31075f1,CARRY,1,44,48.333333333333336,38.625,70.66666666666667,48.75,,True,True,True,True,False
statsbomb:match:3895180,a529c5b8-b931-40c2-b17a-e509259758e3,PASS,1,44,70.66666666666667,48.75,93.0,73.25,COMPLETE,True,True,True,False,True
statsbomb:match:3895180,e9e220db-fef4-49e5-b420-2f04a72fa66f,PRESSURE,1,44,91.91666666666667,61.625,,,,False,False,False,False,False
statsbomb:match:3895180,c4494f46-792e-4f97-b369-0c8460bd0d6f,PRESSURE,1,44,90.33333333333334,57.62500000000001,,,,False,False,False,False,False
statsbomb:match:3895180,f2ca72e4-b02a-4f08-930c-07dadc24bd9e,OTHER,1,45,71.91666666666666,60.875,,,LOST,False,False,False,False,False
statsbomb:match:3895180,1e2162a1-3516-44ad-985e-601a5a909651,RECEIPT,1,45,45.33333333333333,9.875,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,33e6a548-df2e-4a18-9ce8-fb07df34b0c2,CARRY,1,45,45.33333333333333,9.875,44.25,9.125,,True,False,False,False,False
statsbomb:match:3895180,ed8f4491-714d-4228-8fbb-b0be3d739f75,PASS,1,45,44.25,9.125,36.166666666666664,21.25,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,d4e4f331-bc90-4a5d-96a1-2caaee2a5c96,RECEIPT,1,45,38.25,15.125,,,COMPLETE,True,False,False,False,False
statsbomb:match:3895180,fb6c4e71-455d-4be6-b327-baa59f01bcac,CARRY,1,45,38.25,15.125,41.25,13.874999999999998,,True,True,False,False,False
statsbomb:match:3895180,644b7b59-c6d7-459f-94f2-e867469833e8,PASS,1,45,41.25,13.874999999999998,46.0,23.875,COMPLETE,True,True,False,False,False
